,id,frtstGrupp,lefstalklt,frtstSetCo,pllnLt,flanGrupp,frtstCo,flanJnt,tcdmt,frmhsFclu,hvstGrupp,hvstJnt,frmYear_x,frmMonth_x,grwtLt,fcluHg,frmhsId_x,lefLt,flwrCo,hvstCo,frmWeek,lefCunt,frtstJnt,lefBt,stemThck,frmYear_y,frmMonth_y,frmAr,frmhsId_y,outtrn
43,81,23.3041666666667,0.0,0.0,0.0,23.7916666666667,12.916666666666698,0.0,0.0,24.5833333333333,18.7658333333333,0.0,2018,5,0.0,8.725,81,26.1,0.0,0.0,22,15.25,0.0,19.4916666666667,4.2166666666666694,2018,5,2700.0,81,5797.0
44,81,0.0,0.0,0.0,0.0,0.0,10.25,0.0,0.0,0.0,19.2016666666667,0.0,2018,6,0.0,0.0,81,0.0,0.0,0.0,23,11.083333333333302,0.0,0.0,0.0,2018,6,2700.0,81,6825.0
45,81,0.0,0.0,0.0,0.0,0.0,6.08333333333333,0.0,0.0,0.0,20.14,0.0,2018,6,0.0,0.0,81,0.0,0.0,0.0,24,10.0833333333333,0.0,0.0,0.0,2018,6,2700.0,81,8908.0
46,81,0.0,0.0,0.0,0.0,0.0,3.25,0.0,0.0,0.0,21.434,0.0,2018,6,0.0,0.0,81,0.0,0.0,0.0,25,10.1818181818182,0.0,0.0,0.0,2018,6,2700.0,81,3277.0
47,81,0.0,0.0,0.0,0.0,0.0,1.55555555555556,0.0,0.0,0.0,22.001666666666697,0.0,2018,6,0.0,0.0,81,0.0,0.0,0.0,26,6.16666666666667,0.0,0.0,0.0,2018,6,2700.0,81,3825.0
48,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,0.0,0.0,81,0.0,0.0,0.0,27,0.0,0.0,0.0,0.0,2018,7,2700.0,81,0.0
49,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,7,0.0,0.0,81,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,2018,7,2700.0,81,0.0
50,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,0.0,0.0,9,0.0,0.0,0.0,43,0.0,0.0,0.0,0.0,2017,10,3400.0,9,3140.0
51,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,0.0,0.0,9,0.0,0.0,0.0,44,0.0,0.0,0.0,0.0,2017,10,3400.0,9,0.0
52,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,0.0,0.0,9,0.0,0.0,0.0,41,0.0,0.0,0.0,0.0,2017,10,3400.0,9,0.0
53,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,0.0,0.0,9,0.0,0.0,0.0,42,0.0,0.0,0.0,0.0,2017,10,3400.0,9,0.0
54,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,9,0.0,0.0,9,0.0,0.0,0.0,39,0.0,0.0,0.0,0.0,2017,9,3400.0,9,0.0
55,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,0.0,0.0,9,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,2017,10,3400.0,9,0.0
56,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,9,0.0,0.0,9,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,2017,9,3400.0,9,0.0
57,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,9,0.0,0.0,9,0.0,0.0,0.0,38,0.0,0.0,0.0,0.0,2017,9,3400.0,9,0.0
58,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,8,0.0,0.0,9,0.0,0.0,0.0,35,0.0,0.0,0.0,0.0,2017,8,3400.0,9,0.0
59,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,9,0.0,0.0,9,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,2017,9,3400.0,9,0.0
60,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,8,0.0,0.0,9,0.0,0.0,0.0,34,0.0,0.0,0.0,0.0,2017,8,3400.0,9,0.0
61,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,11,0.0,0.0,9,0.0,0.0,0.0,45,0.0,0.0,0.0,0.0,2017,11,3400.0,9,7780.0
62,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,11,0.0,0.0,9,0.0,0.0,0.0,46,0.0,0.0,0.0,0.0,2017,11,3400.0,9,7660.0
63,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,11,0.0,0.0,9,0.0,0.0,0.0,47,0.0,0.0,0.0,0.0,2017,11,3400.0,9,8540.0
64,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,11,0.0,0.0,9,0.0,0.0,0.0,48,0.0,0.0,0.0,0.0,2017,11,3400.0,9,5840.0
65,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,12,0.0,0.0,9,0.0,0.0,0.0,49,0.0,0.0,0.0,0.0,2017,12,3400.0,9,7493.0
66,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,12,0.0,0.0,9,0.0,0.0,0.0,50,0.0,0.0,0.0,0.0,2017,12,3400.0,9,5320.0
67,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,12,0.0,0.0,9,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,2017,12,3400.0,9,5480.0
68,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,12,0.0,0.0,9,0.0,0.0,0.0,52,0.0,0.0,0.0,0.0,2017,12,3400.0,9,6450.0
69,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,1,0.0,0.0,9,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,2018,1,3400.0,9,3569.0
70,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,1,0.0,0.0,9,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2018,1,3400.0,9,6950.0
71,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,1,0.0,0.0,9,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,2018,1,3400.0,9,5380.0
72,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,1,0.0,0.0,9,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,2018,1,3400.0,9,6230.0
73,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,1,0.0,0.0,9,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,2018,1,3400.0,9,5888.0
74,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,2,0.0,0.0,9,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,2018,2,3400.0,9,7807.0
75,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,2,0.0,0.0,9,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,2018,2,3400.0,9,5360.0
76,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,2,0.0,0.0,9,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,2018,2,3400.0,9,6030.0
77,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,2,0.0,0.0,9,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,2018,2,3400.0,9,7430.0
78,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,3,0.0,0.0,9,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,2018,3,3400.0,9,5320.0
79,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,3,0.0,0.0,9,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,2018,3,3400.0,9,6230.0
