,id,frtstGrupp,flanGrupp,frtstCo,frmhsFclu,hvstGrupp,grwtLt,fcluHg,lefLt,hvstCo,frmWeek,lefCunt,lefBt,stemThck,outtrn,ec,ph,cunt,otmsuplyqy
98,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,0.0,0.0,0.0,5840.0,2.0883927819999997,5.690178552000001,6.0,213.01388889999998
99,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,0.0,0.0,0.0,5840.0,2.085714248,5.600793676,5.5,143.20833330000002
100,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,0.0,0.0,0.0,5840.0,2.108333284,5.670238115,6.0,220.0277778
101,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,0.0,0.0,0.0,5840.0,2.107142823,5.742857116000001,5.0,233.3194444
102,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,0.0,0.0,0.0,5840.0,2.106666605,5.8616667510000005,5.0,222.23611110000002
103,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,0.0,0.0,0.0,5840.0,2.097618979,5.832142909,5.0,210.7222222
104,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,0.0,0.0,0.0,5840.0,2.12499997,5.900000036000001,4.0,146.20833330000002
105,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,0.0,0.0,0.0,7493.0,2.1124999819999997,5.787500082999999,2.5,149.29166669999998
106,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,0.0,0.0,0.0,7493.0,2.091666599,5.769047617999999,5.5,205.8
107,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,0.0,0.0,0.0,7493.0,2.099999905,5.683333397,3.0,214.1944444
108,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,0.0,0.0,0.0,7493.0,2.099999929,5.684285641000001,4.0,240.7611111
109,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,0.0,0.0,0.0,7493.0,2.074999929,5.699999929,2.0,204.54166669999998
110,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,0.0,0.0,0.0,7493.0,2.13095235,5.648809564,4.5,175.49583330000002
111,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,0.0,0.0,0.0,7493.0,2.117499978,5.422500026,7.0,130.7857143
112,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,0.0,0.0,5320.0,2.5,5.383333405,5.0,215.0
113,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,0.0,0.0,5320.0,2.489999986,5.469999981,4.0,230.79166669999998
114,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,0.0,0.0,5320.0,2.556250006,5.40625,5.5,213.1166667
115,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,0.0,0.0,5320.0,2.116666595,5.716666699,2.5,147.13888889999998
116,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,0.0,0.0,5320.0,2.285416651,5.431249956,8.5,192.5868056
117,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,0.0,0.0,5320.0,2.464285714,5.457142898,6.0,208.4305556
118,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,0.0,0.0,5320.0,2.5047619,5.401190491,5.5,239.6611111
119,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,5480.0,2.6937499989999996,5.356250008,5.0,210.57638889999998
120,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,5480.0,2.699999988,5.299999952,2.0,186.83333330000002
121,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,5480.0,2.7750000360000002,5.325000167,1.5,211.5
122,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,5480.0,2.740476183,5.470238124,6.0,203.40277780000002
123,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,5480.0,2.75,5.450000048,1.0,93.91666667
124,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,5480.0,2.6875,5.387500048,3.5,175.84722219999998
125,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,5480.0,2.681250021,5.28125001,5.0,201.83333330000002
126,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,0.0,0.0,0.0,6450.0,2.7333333489999996,5.549999952,3.0,148.08333330000002
127,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,0.0,0.0,0.0,6450.0,2.73333331,5.450000048,3.0,148.08333330000002
128,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,0.0,0.0,0.0,6450.0,2.6944444310000004,5.461111148,8.5,125.3564815
129,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,0.0,0.0,0.0,6450.0,2.5583333269999997,5.629166682999999,3.0,155.72222219999998
130,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,0.0,0.0,0.0,6450.0,2.766964287,5.547321413,7.0,147.90476189999998
131,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,0.0,0.0,0.0,6450.0,2.7399999939999997,5.576666594,3.5,178.86111110000002
132,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,0.0,0.0,0.0,6450.0,2.7666666510000004,5.549999952,5.5,172.9833333
133,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,3569.0,2.695138872,5.6736110779999995,6.5,162.37896830000003
134,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,3569.0,2.7475000019999998,5.725,4.0,192.9611111
135,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,3569.0,2.757499993,5.587499964,4.0,204.9777778
136,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,3569.0,2.6857142960000004,5.65714281,7.0,184.63095239999998
137,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,3569.0,2.7750000360000002,5.43750006,2.5,157.47222219999998
138,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,3569.0,2.7544643160000004,5.560714227999999,6.0,172.9595238
139,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,3569.0,2.575000008,5.549999992,4.5,190.2583333
140,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,6950.0,2.691666685,5.547619002,5.0,197.91666669999998
141,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,6950.0,2.737499997,5.637499987999999,7.0,197.59375
142,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,6950.0,2.7233333510000004,5.558333317000001,4.5,148.95833330000002
143,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,6950.0,2.688333305,5.616666555,4.0,210.83333330000002
144,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,6950.0,2.725,5.581666676,5.0,165.7833333
145,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,6950.0,2.716666659,5.722222222,7.0,168.9930556
146,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,6950.0,2.735714297,5.691666592000001,5.5,188.91666669999998
147,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,5380.0,2.718571435,5.495714337999999,5.0,187.6875
148,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,5380.0,2.7414285510000003,5.504999961,7.0,198.5555556
149,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,5380.0,2.7062499669999998,5.493750006,6.5,201.89484130000002
150,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,5380.0,2.7374999819999997,5.512499987999999,4.0,163.5
151,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,5380.0,2.7312500010000003,5.558035693,5.5,181.2
152,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,5380.0,2.7249999639999998,5.450000048,2.0,186.83333330000002
153,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,5380.0,2.7291666869999998,5.4958333370000005,3.0,241.41666669999998
154,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,6230.0,2.525174801,5.710139817000001,9.5,171.76136359999998
155,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,6230.0,2.5340909,5.666818135,9.5,163.4111111
156,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,6230.0,2.5,5.618750006,7.5,193.5535714
157,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,6230.0,2.511805544,5.640277727000001,6.0,182.87857140000003
158,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,6230.0,2.57222222,5.688333329,7.5,199.34821430000002
159,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,6230.0,2.482500017,5.728333374,7.5,206.68154760000002
160,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,6230.0,2.53125,5.574107132000001,6.5,194.01190480000002
161,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,5888.0,2.76896552,5.566758638,23.0,93.91666667
162,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,5888.0,2.768571442,5.658571427,28.0,80.43154762
