,frtstGrupp,frtstCo,fcluHg,grwtLt,lefLt,frmWeek,lefCunt,lefBt,stemThck,ec,ph,cunt,otmsuplyqy
3411,10.1675,14.0,18.975,13.1,41.175,51,10.5,41.425,12.79,2.69375,5.46875,4.0,80.02754821
3412,10.1675,14.0,18.975,13.1,41.175,51,10.5,41.425,12.79,2.66875,5.45625,4.0,84.29752066
3413,10.1675,14.0,18.975,13.1,41.175,51,10.5,41.425,12.79,2.68125,5.4625,4.0,84.29752066
3414,10.1675,14.0,18.975,13.1,41.175,51,10.5,41.425,12.79,2.64375,5.46875,4.0,93.66391185
3415,10.1675,14.0,18.975,13.1,41.175,51,10.5,41.425,12.79,2.75,5.4375,4.0,82.64462809999999
3416,10.1675,14.0,18.975,13.1,41.175,51,10.5,41.425,12.79,2.525,5.425,1.0,88.15426997
3438,12.77,16.75,36.825,0.0,40.3,3,9.5,41.525,11.29,2.75,5.40625,4.0,88.15426997
3439,12.77,16.75,36.825,0.0,40.3,3,9.5,41.525,11.29,2.755,5.42,5.0,72.72727273
3440,12.77,16.75,36.825,0.0,40.3,3,9.5,41.525,11.29,2.74,5.43,5.0,72.72727273
3441,12.77,16.75,36.825,0.0,40.3,3,9.5,41.525,11.29,2.78125,5.425,4.0,82.64462809999999
3442,12.77,16.75,36.825,0.0,40.3,3,9.5,41.525,11.29,2.75,5.41875,4.0,77.13498623
3443,12.77,16.75,36.825,0.0,40.3,3,9.5,41.525,11.29,2.7625,5.425,2.0,88.15426997
3444,12.77,16.75,36.825,0.0,40.3,3,9.5,41.525,11.29,2.7375,5.425,2.0,99.17355372
3445,13.5,17.5,24.625,11.233333333333302,36.125,4,12.75,38.325,9.805,2.733333333,5.4916666670000005,3.0,73.46189164
3446,13.5,17.5,24.625,11.233333333333302,36.125,4,12.75,38.325,9.805,2.76,5.44,5.0,72.72727273
3447,13.5,17.5,24.625,11.233333333333302,36.125,4,12.75,38.325,9.805,2.735,5.46,5.0,70.96418733
3448,13.5,17.5,24.625,11.233333333333302,36.125,4,12.75,38.325,9.805,2.82,5.405,5.0,74.93112948
3449,13.5,17.5,24.625,11.233333333333302,36.125,4,12.75,38.325,9.805,2.785,5.42,5.0,77.13498623
3450,13.5,17.5,24.625,11.233333333333302,36.125,4,12.75,38.325,9.805,2.83,5.41,5.0,80.66115703
3451,13.5,17.5,24.625,11.233333333333302,36.125,4,12.75,38.325,9.805,2.9,5.16,5.0,75.81267218
3452,14.5,18.0,25.5,15.0,36.0,5,11.25,36.0,9.1825,2.9,5.175,6.0,77.13498623
3453,14.5,18.0,25.5,15.0,36.0,5,11.25,36.0,9.1825,2.854166667,5.308333333,6.0,73.82920109999999
3454,14.5,18.0,25.5,15.0,36.0,5,11.25,36.0,9.1825,2.855,5.29,5.0,79.33884298
3455,14.5,18.0,25.5,15.0,36.0,5,11.25,36.0,9.1825,2.854166667,5.308333333,6.0,77.13498623
3456,14.5,18.0,25.5,15.0,36.0,5,11.25,36.0,9.1825,2.8,5.485,5.0,72.72727273
3457,14.5,18.0,25.5,15.0,36.0,5,11.25,36.0,9.1825,2.84,5.455,5.0,81.54269973
3458,14.5,18.0,25.5,15.0,36.0,5,11.25,36.0,9.1825,2.808333333,5.470833333,6.0,88.88888889
3459,14.8125,19.25,31.825,20.325,37.775,6,9.25,39.65,10.235,2.804166667,5.458333333,6.0,88.88888889
3460,14.8125,19.25,31.825,20.325,37.775,6,9.25,39.65,10.235,2.808333333,5.454166667000001,6.0,83.74655647
3461,14.8125,19.25,31.825,20.325,37.775,6,9.25,39.65,10.235,2.795833333,5.458333333,6.0,88.15426997
3462,14.8125,19.25,31.825,20.325,37.775,6,9.25,39.65,10.235,2.8416666669999997,5.441666667000001,6.0,88.15426997
3463,14.8125,19.25,31.825,20.325,37.775,6,9.25,39.65,10.235,2.8625,5.466666667,6.0,86.31772268
3464,14.8125,19.25,31.825,20.325,37.775,6,9.25,39.65,10.235,2.89,5.465,5.0,74.93112948
3465,14.8125,19.25,31.825,20.325,37.775,6,9.25,39.65,10.235,2.825,5.485,5.0,81.54269973
3466,15.5625,2.5,24.075,23.7250000000001,35.375,7,12.75,37.5,9.8925,2.814285714,5.485714286,7.0,73.98661944
3467,15.5625,2.5,24.075,23.7250000000001,35.375,7,12.75,37.5,9.8925,2.7964285710000003,5.478571429,7.0,73.98661944
3468,15.5625,2.5,24.075,23.7250000000001,35.375,7,12.75,37.5,9.8925,2.83,5.47,5.0,79.33884298
3469,15.5625,2.5,24.075,23.7250000000001,35.375,7,12.75,37.5,9.8925,2.8125,5.483333332999999,6.0,77.13498623
3470,15.5625,2.5,24.075,23.7250000000001,35.375,7,12.75,37.5,9.8925,2.8375,5.483333332999999,6.0,77.13498623
3471,15.5625,2.5,24.075,23.7250000000001,35.375,7,12.75,37.5,9.8925,2.8285714289999997,5.482142857,7.0,73.98661944
3472,15.5625,2.5,24.075,23.7250000000001,35.375,7,12.75,37.5,9.8925,2.883333333,5.470833333,6.0,77.13498623
3473,16.2225,20.75,20.525,30.4,35.25,8,13.75,37.95,10.1825,2.8642857139999998,5.528571428999999,7.0,83.4317198
3474,16.2225,20.75,20.525,30.4,35.25,8,13.75,37.95,10.1825,2.867857143,5.507142857000001,7.0,80.28335301
3475,16.2225,20.75,20.525,30.4,35.25,8,13.75,37.95,10.1825,2.865,5.555,5.0,72.72727273
3476,16.2225,20.75,20.525,30.4,35.25,8,13.75,37.95,10.1825,2.7964285710000003,5.528571428999999,7.0,78.70916962
3477,16.2225,20.75,20.525,30.4,35.25,8,13.75,37.95,10.1825,2.667857143,5.535714286,7.0,69.57890594
3478,16.2225,20.75,20.525,30.4,35.25,8,13.75,37.95,10.1825,2.667857143,5.5678571429999995,7.0,72.41243605
3479,16.2225,20.75,20.525,30.4,35.25,8,13.75,37.95,10.1825,2.68125,5.6,4.0,77.13498623
3480,17.23,20.0,18.7,21.2,35.725,9,12.75,37.6,10.5025,2.66875,5.553125,8.0,84.02203857
3481,17.23,20.0,18.7,21.2,35.725,9,12.75,37.6,10.5025,2.5875,5.595833333,6.0,77.13498623
3482,17.23,20.0,18.7,21.2,35.725,9,12.75,37.6,10.5025,2.58125,5.60625,4.0,77.13498623
3483,17.23,20.0,18.7,21.2,35.725,9,12.75,37.6,10.5025,2.565,5.5025,10.0,63.25068871
3484,17.23,20.0,18.7,21.2,35.725,9,12.75,37.6,10.5025,2.5386363640000003,5.706818182,11.0,64.81342349
3485,17.23,20.0,18.7,21.2,35.725,9,12.75,37.6,10.5025,2.545833333,5.720833333,6.0,52.89256198
3486,17.23,20.0,18.7,21.2,35.725,9,12.75,37.6,10.5025,2.525,5.74375,4.0,69.42148759999999
3487,17.75,21.0,26.0,19.725,35.6,10,14.0,37.15,11.0125,2.4625,5.7875,4.0,68.31955923
3488,17.75,21.0,26.0,19.725,35.6,10,14.0,37.15,11.0125,2.4568181819999997,5.759090909,11.0,61.70798898
3489,17.75,21.0,26.0,19.725,35.6,10,14.0,37.15,11.0125,2.433333333,5.8041666670000005,6.0,61.70798898
3490,17.75,21.0,26.0,19.725,35.6,10,14.0,37.15,11.0125,2.44375,5.78125,4.0,61.70798898
3491,17.75,21.0,26.0,19.725,35.6,10,14.0,37.15,11.0125,2.475,5.7875,4.0,55.09641873
3492,17.75,21.0,26.0,19.725,35.6,10,14.0,37.15,11.0125,2.4431818180000002,5.754545455,11.0,65.71500125
3493,17.75,21.0,26.0,19.725,35.6,10,14.0,37.15,11.0125,2.44375,5.766666667000001,12.0,63.91184573
3494,18.91,20.5,25.775,16.95,37.675,11,11.75,37.975,12.1925,2.441666667,5.7729166670000005,12.0,65.01377411
3495,18.91,20.5,25.775,16.95,37.675,11,11.75,37.975,12.1925,2.427083333,5.7875,12.0,63.95775941
3496,18.91,20.5,25.775,16.95,37.675,11,11.75,37.975,12.1925,2.422916667,5.7875,12.0,66.8503214
3497,18.91,20.5,25.775,16.95,37.675,11,11.75,37.975,12.1925,2.425,5.65,3.0,62.442607900000006
3498,18.91,20.5,25.775,16.95,37.675,11,11.75,37.975,12.1925,2.441666667,5.6166666670000005,6.0,66.11570248
3499,18.91,20.5,25.775,16.95,37.675,11,11.75,37.975,12.1925,2.417307692,5.638461539,13.0,73.74443738
3500,18.91,20.5,25.775,16.95,37.675,11,11.75,37.975,12.1925,2.405,5.68,5.0,63.91184573
3501,19.75,19.5,19.9,15.375,38.05,12,11.5,37.9,11.0025,2.4,5.658333333,3.0,55.09641873
3502,19.75,19.5,19.9,15.375,38.05,12,11.5,37.9,11.0025,2.397222222,5.666666667,9.0,58.76951332
3503,19.75,19.5,19.9,15.375,38.05,12,11.5,37.9,11.0025,2.4,5.666666667,3.0,55.09641873
3504,19.75,19.5,19.9,15.375,38.05,12,11.5,37.9,11.0025,2.385416667,5.654166667,12.0,55.09641873
3505,19.75,19.5,19.9,15.375,38.05,12,11.5,37.9,11.0025,2.391071429,5.65,14.0,61.70798898
3506,19.75,19.5,19.9,15.375,38.05,12,11.5,37.9,11.0025,2.4307692309999998,5.644230769,13.0,61.02987921
3507,19.75,19.5,19.9,15.375,38.05,12,11.5,37.9,11.0025,2.364285714,5.691071429,14.0,59.50413223
3508,20.45,19.5,12.7,12.525,37.25,13,14.5,38.35,6.9,2.541071429,5.667857142999999,14.0,61.70798898
3509,20.45,19.5,12.7,12.525,37.25,13,14.5,38.35,6.9,2.521428571,5.666071429,14.0,73.04210941
3510,20.45,19.5,12.7,12.525,37.25,13,14.5,38.35,6.9,2.551785714,5.625,14.0,66.11570248
3511,20.45,19.5,12.7,12.525,37.25,13,14.5,38.35,6.9,2.558333333,5.63125,12.0,66.11570248
3512,20.45,19.5,12.7,12.525,37.25,13,14.5,38.35,6.9,2.557692308,5.646153846,13.0,66.11570248
3513,20.45,19.5,12.7,12.525,37.25,13,14.5,38.35,6.9,2.455769231,5.659615385,13.0,66.11570248
3514,20.45,19.5,12.7,12.525,37.25,13,14.5,38.35,6.9,2.58,5.65,10.0,66.11570248
3515,21.5,18.25,16.725,19.45,32.7,14,13.25,28.05,8.3575,2.5535714290000002,5.628571429,14.0,61.90476191
3516,21.5,18.25,16.725,19.45,32.7,14,13.25,28.05,8.3575,2.548076923,5.638461539,13.0,66.11570248
3517,21.5,18.25,16.725,19.45,32.7,14,13.25,28.05,8.3575,2.54,5.665,10.0,57.30027548
3518,21.5,18.25,16.725,19.45,32.7,14,13.25,28.05,8.3575,2.55,5.691666667000001,3.0,66.11570248
3519,21.5,18.25,16.725,19.45,32.7,14,13.25,28.05,8.3575,2.586538462,5.65,13.0,66.11570248
3520,21.5,18.25,16.725,19.45,32.7,14,13.25,28.05,8.3575,2.590384615,5.659615385,13.0,66.11570248
3521,21.5,18.25,16.725,19.45,32.7,14,13.25,28.05,8.3575,2.58125,5.6875,4.0,66.11570248
3522,22.0,18.0,8.1,10.675,33.125,15,12.5,28.375,6.0525,2.457692308,5.623076922999999,13.0,62.64038991
3523,22.0,18.0,8.1,10.675,33.125,15,12.5,28.375,6.0525,2.528571429,5.6232142860000005,14.0,61.86540732
3524,22.0,18.0,8.1,10.675,33.125,15,12.5,28.375,6.0525,2.398214286,5.639285714,14.0,65.72215663
3525,22.0,18.0,8.1,10.675,33.125,15,12.5,28.375,6.0525,2.3,5.657692308,13.0,66.20046620000001
3526,22.0,18.0,8.1,10.675,33.125,15,12.5,28.375,6.0525,2.325,5.647222222000001,9.0,66.17692072
3527,22.0,18.0,8.1,10.675,33.125,15,12.5,28.375,6.0525,2.3,5.675,3.0,66.11570248
3528,22.0,18.0,8.1,10.675,33.125,15,12.5,28.375,6.0525,2.358928571,5.644642857000001,14.0,66.11570248
3529,23.1675,17.75,14.275,17.625,34.25,16,14.75,30.525,6.97,2.355769231,5.636538462000001,13.0,66.11570248
3530,23.1675,17.75,14.275,17.625,34.25,16,14.75,30.525,6.97,2.398214286,5.617857142999999,14.0,66.11570248
3531,23.1675,17.75,14.275,17.625,34.25,16,14.75,30.525,6.97,2.376666667,5.621666667,15.0,61.74471993
3532,23.1675,17.75,14.275,17.625,34.25,16,14.75,30.525,6.97,2.3033333330000003,5.641666667000001,15.0,61.74471993
3533,23.1675,17.75,14.275,17.625,34.25,16,14.75,30.525,6.97,2.354237288,5.638983051,15.0,68.13590450000001
3534,23.1675,17.75,14.275,17.625,34.25,16,14.75,30.525,6.97,2.3016666669999997,5.65,15.0,53.99449036
3535,23.1675,17.75,14.275,17.625,34.25,16,14.75,30.525,6.97,2.3214285709999998,5.6,7.0,53.12868949
3536,23.25,16.5,19.65,19.766666666666698,31.675,17,12.25,26.6,7.645,2.316666667,5.6166666670000005,3.0,53.44352617
3537,23.25,16.5,19.65,19.766666666666698,31.675,17,12.25,26.6,7.645,2.295,5.615,5.0,52.56198347
3538,23.25,16.5,19.65,19.766666666666698,31.675,17,12.25,26.6,7.645,2.292647059,5.592647059,18.0,52.0661157
3539,23.25,16.5,19.65,19.766666666666698,31.675,17,12.25,26.6,7.645,2.255769231,5.6,13.0,52.89256198
3540,23.25,16.5,19.65,19.766666666666698,31.675,17,12.25,26.6,7.645,2.24,5.606666667000001,15.0,43.67309458
3541,23.25,16.5,19.65,19.766666666666698,31.675,17,12.25,26.6,7.645,2.3140625,5.6,16.0,53.65013774
3542,23.25,16.5,19.65,19.766666666666698,31.675,17,12.25,26.6,7.645,2.30625,5.60625,16.0,28.09917355
3617,1.0,3.0,27.0,29.5,56.825,46,7.75,65.4,0.0,2.794444444,5.3944444439999995,9.0,66.66666667
3618,1.0,3.0,27.0,29.5,56.825,46,7.75,65.4,0.0,2.910714286,5.378571429,7.0,66.81783825
3619,1.0,3.0,27.0,29.5,56.825,46,7.75,65.4,0.0,2.865,5.3525,10.0,63.91534392
3620,1.0,3.0,27.0,29.5,56.825,46,7.75,65.4,0.0,2.85,5.355,10.0,63.91534392
3621,1.0,3.0,27.0,29.5,56.825,46,7.75,65.4,0.0,2.839285714,5.392857143,7.0,74.60317459999999
3622,1.0,3.0,27.0,29.5,56.825,46,7.75,65.4,0.0,2.825,5.3611111110000005,9.0,77.24867725
3623,1.0,3.0,27.0,29.5,56.825,46,7.75,65.4,0.0,2.758333333,5.358333333,9.0,70.72310406
3624,1.8333333333333302,5.5,17.85,22.175,55.675,47,10.25,55.85,12.09,2.872222222,5.341666667,9.0,71.95767196
3625,1.8333333333333302,5.5,17.85,22.175,55.675,47,10.25,55.85,12.09,2.871428571,5.382142857000001,7.0,73.77173092
3626,1.8333333333333302,5.5,17.85,22.175,55.675,47,10.25,55.85,12.09,2.825,5.3625,4.0,79.89417989
3627,1.8333333333333302,5.5,17.85,22.175,55.675,47,10.25,55.85,12.09,2.882142857,5.4357142860000005,7.0,77.85336357
3628,1.8333333333333302,5.5,17.85,22.175,55.675,47,10.25,55.85,12.09,2.810714286,5.282142857,7.0,77.85336357
3629,1.8333333333333302,5.5,17.85,22.175,55.675,47,10.25,55.85,12.09,2.8357142860000004,5.2678571430000005,7.0,86.24338624
3630,1.8333333333333302,5.5,17.85,22.175,55.675,47,10.25,55.85,12.09,2.88,5.235,5.0,67.61904762
3631,2.3333333333333304,7.0,25.65,22.25,54.3,48,10.5,53.5,12.6125,2.785714286,5.289285714,7.0,75.73696145
3632,2.3333333333333304,7.0,25.65,22.25,54.3,48,10.5,53.5,12.6125,2.835,5.22,5.0,77.14285714
3633,2.3333333333333304,7.0,25.65,22.25,54.3,48,10.5,53.5,12.6125,2.665,5.35,5.0,76.93121693
3634,2.3333333333333304,7.0,25.65,22.25,54.3,48,10.5,53.5,12.6125,2.825,5.315,5.0,69.31216931
3635,2.3333333333333304,7.0,25.65,22.25,54.3,48,10.5,53.5,12.6125,2.742857143,5.278571428999999,7.0,77.02191988
3636,2.3333333333333304,7.0,25.65,22.25,54.3,48,10.5,53.5,12.6125,2.834375,5.275,8.0,79.23280423
3637,2.3333333333333304,7.0,25.65,22.25,54.3,48,10.5,53.5,12.6125,2.8375,5.266666667,6.0,82.53968254
3638,3.0833333333333304,9.0,22.4,20.8,48.6,49,12.0,43.85,11.1825,2.9,5.217857143,7.0,77.17309146
3639,3.0833333333333304,9.0,22.4,20.8,48.6,49,12.0,43.85,11.1825,2.7821428569999997,5.235714286,7.0,85.18518519
3640,3.0833333333333304,9.0,22.4,20.8,48.6,49,12.0,43.85,11.1825,2.9142857139999996,5.239285714,7.0,85.03401361
3641,3.0833333333333304,9.0,22.4,20.8,48.6,49,12.0,43.85,11.1825,2.70625,5.3,4.0,85.18518519
3642,3.0833333333333304,9.0,22.4,20.8,48.6,49,12.0,43.85,11.1825,2.767857143,5.296428571,7.0,83.06878307
3643,3.0833333333333304,9.0,22.4,20.8,48.6,49,12.0,43.85,11.1825,2.816666667,5.25,6.0,87.83068783
3644,3.0833333333333304,9.0,22.4,20.8,48.6,49,12.0,43.85,11.1825,2.65,5.408333333,3.0,88.00705467
3680,6.1625,15.5,24.6,0.0,44.0,3,8.25,50.025,8.975,2.81875,5.49375,4.0,96.42857143
3681,6.1625,15.5,24.6,0.0,44.0,3,8.25,50.025,8.975,2.6625,5.55,4.0,53.57142857
3682,6.1625,15.5,24.6,0.0,44.0,3,8.25,50.025,8.975,2.766666667,5.4916666670000005,3.0,53.262786600000005
3683,6.1625,15.5,24.6,0.0,44.0,3,8.25,50.025,8.975,2.85,5.4625,4.0,53.43915344
3684,6.1625,15.5,24.6,0.0,44.0,3,8.25,50.025,8.975,2.834375,5.459375,8.0,53.50529101
3685,6.1625,15.5,24.6,0.0,44.0,3,8.25,50.025,8.975,2.740625,5.484375,8.0,53.50529101
3686,6.1625,15.5,24.6,0.0,44.0,3,8.25,50.025,8.975,2.767857143,5.482142857,7.0,54.19501134
3687,6.8375,15.25,33.4333333333333,20.475,43.0,4,6.25,42.65,10.4025,2.775,5.466666667,3.0,56.08465609
3688,6.8375,15.25,33.4333333333333,20.475,43.0,4,6.25,42.65,10.4025,2.742857143,5.478571429,7.0,58.80574452
3689,6.8375,15.25,33.4333333333333,20.475,43.0,4,6.25,42.65,10.4025,2.754166667,5.5083333329999995,6.0,56.9664903
3690,6.8375,15.25,33.4333333333333,20.475,43.0,4,6.25,42.65,10.4025,2.7821428569999997,5.475,7.0,58.80574452
3691,6.8375,15.25,33.4333333333333,20.475,43.0,4,6.25,42.65,10.4025,2.8375,5.475,8.0,53.63756614
3692,6.8375,15.25,33.4333333333333,20.475,43.0,4,6.25,42.65,10.4025,2.775,5.503125,8.0,58.73015873
3693,6.8375,15.25,33.4333333333333,20.475,43.0,4,6.25,42.65,10.4025,2.828125,5.446875,8.0,58.73015873
3694,7.47916666666667,13.0,18.85,19.65,40.7,5,10.25,37.0,8.15,2.76875,5.46875,8.0,64.02116402
3695,7.47916666666667,13.0,18.85,19.65,40.7,5,10.25,37.0,8.15,2.853125,5.45,8.0,63.22751323
3696,7.47916666666667,13.0,18.85,19.65,40.7,5,10.25,37.0,8.15,2.825,5.485714286,7.0,61.37566138
3697,7.47916666666667,13.0,18.85,19.65,40.7,5,10.25,37.0,8.15,2.75625,5.496875,8.0,62.63227513
3698,7.47916666666667,13.0,18.85,19.65,40.7,5,10.25,37.0,8.15,2.6625,5.509375,8.0,62.3015873
3699,7.47916666666667,13.0,18.85,19.65,40.7,5,10.25,37.0,8.15,2.678125,5.515625,8.0,61.37566138
3700,7.47916666666667,13.0,18.85,19.65,40.7,5,10.25,37.0,8.15,2.895,5.43,8.0,63.88888889
3708,8.85,17.0,28.4,26.0,43.625,7,13.25,48.5,9.75575,2.765625,5.496875,8.0,66.26984127
3709,8.85,17.0,28.4,26.0,43.625,7,13.25,48.5,9.75575,2.7525,5.495,10.0,69.20634921
3710,8.85,17.0,28.4,26.0,43.625,7,13.25,48.5,9.75575,2.878125,5.475,8.0,69.17989418
3711,8.85,17.0,28.4,26.0,43.625,7,13.25,48.5,9.75575,2.84,5.5,5.0,68.88888889
3712,8.85,17.0,28.4,26.0,43.625,7,13.25,48.5,9.75575,2.85,5.688888888999999,9.0,69.19459142
3713,8.85,17.0,28.4,26.0,43.625,7,13.25,48.5,9.75575,2.15483871,5.829032258,10.0,53.28042328
3714,8.85,17.0,28.4,26.0,43.625,7,13.25,48.5,9.75575,2.83,5.4575,10.0,85.07936508
3715,9.4125,16.0,28.125,24.675,38.1,8,12.5,40.575,12.6675,2.817857143,5.4428571429999995,7.0,85.10959940000001
3716,9.4125,16.0,28.125,24.675,38.1,8,12.5,40.575,12.6675,2.8,5.471875,8.0,84.92063492
3717,9.4125,16.0,28.125,24.675,38.1,8,12.5,40.575,12.6675,2.857142857,5.453571429,7.0,85.03401361
3718,9.4125,16.0,28.125,24.675,38.1,8,12.5,40.575,12.6675,2.85,5.45,8.0,85.11904762
3719,9.4125,16.0,28.125,24.675,38.1,8,12.5,40.575,12.6675,2.85,5.4125,8.0,75.13227513
3720,9.4125,16.0,28.125,24.675,38.1,8,12.5,40.575,12.6675,2.75,5.4805555560000005,9.0,82.48089359
3721,9.4125,16.0,28.125,24.675,38.1,8,12.5,40.575,12.6675,2.775,5.483333332999999,6.0,82.62786596
3722,10.575,18.25,19.075,23.9,40.6,9,15.0,41.675,11.9975,2.825,5.443181817999999,11.0,82.10678211
3723,10.575,18.25,19.075,23.9,40.6,9,15.0,41.675,11.9975,2.803125,5.446875,8.0,86.70634921
3724,10.575,18.25,19.075,23.9,40.6,9,15.0,41.675,11.9975,2.8,5.535,5.0,84.86772487
3725,10.575,18.25,19.075,23.9,40.6,9,15.0,41.675,11.9975,2.808333333,5.483333332999999,9.0,84.89124045
3726,10.575,18.25,19.075,23.9,40.6,9,15.0,41.675,11.9975,2.8068181819999998,5.440909091,11.0,84.94468495
3727,10.575,18.25,19.075,23.9,40.6,9,15.0,41.675,11.9975,2.221875,5.66875,8.0,78.43915344
3728,10.575,18.25,19.075,23.9,40.6,9,15.0,41.675,11.9975,2.593548387,5.551612903,8.0,64.88095238
3729,11.5,18.5,31.225,31.225,40.6,10,15.25,37.0,9.805,2.73125,5.5,4.0,69.17989418
3730,11.5,18.5,31.225,31.225,40.6,10,15.25,37.0,9.805,2.8,5.455,13.0,67.39926740000001
3731,11.5,18.5,31.225,31.225,40.6,10,15.25,37.0,9.805,2.73,5.475,5.0,69.31216931
3732,11.5,18.5,31.225,31.225,40.6,10,15.25,37.0,9.805,2.7375,5.5,4.0,69.31216931
3733,11.5,18.5,31.225,31.225,40.6,10,15.25,37.0,9.805,2.71,5.465,5.0,69.31216931
3734,11.5,18.5,31.225,31.225,40.6,10,15.25,37.0,9.805,2.616666667,5.497916667,12.0,69.22398589
3735,11.5,18.5,31.225,31.225,40.6,10,15.25,37.0,9.805,2.7807692310000003,5.4269230770000005,13.0,69.23076923
3736,11.9625,16.75,23.075,11.875,40.875,11,15.75,37.9,9.8525,2.761538462,5.442307692000001,13.0,73.54497355
3737,11.9625,16.75,23.075,11.875,40.875,11,15.75,37.9,9.8525,2.8,5.419642857,14.0,74.56538171
3738,11.9625,16.75,23.075,11.875,40.875,11,15.75,37.9,9.8525,2.7359375,5.4625,16.0,74.57010582
3739,11.9625,16.75,23.075,11.875,40.875,11,15.75,37.9,9.8525,2.66,5.515,5.0,74.60317459999999
3740,11.9625,16.75,23.075,11.875,40.875,11,15.75,37.9,9.8525,2.7375,5.4916666670000005,6.0,74.25044092
3741,11.9625,16.75,23.075,11.875,40.875,11,15.75,37.9,9.8525,2.7714285710000004,5.453571429,14.0,74.56538171
3742,11.9625,16.75,23.075,11.875,40.875,11,15.75,37.9,9.8525,2.81,5.44,5.0,74.4973545
3743,12.608333333333302,17.75,20.275,19.95,40.45,12,14.0,41.6,12.33,2.759615385,5.4480769229999995,13.0,74.56247456
3744,12.608333333333302,17.75,20.275,19.95,40.45,12,14.0,41.6,12.33,2.85,5.4,13.0,74.56247456
3745,12.608333333333302,17.75,20.275,19.95,40.45,12,14.0,41.6,12.33,2.815,5.433333332999999,15.0,74.53262787
3746,12.608333333333302,17.75,20.275,19.95,40.45,12,14.0,41.6,12.33,2.625,5.50625,4.0,74.60317459999999
3747,12.608333333333302,17.75,20.275,19.95,40.45,12,14.0,41.6,12.33,2.615625,5.490625,8.0,74.60317459999999
3748,12.608333333333302,17.75,20.275,19.95,40.45,12,14.0,41.6,12.33,2.7166666669999997,5.516666667000001,3.0,74.60317459999999
3749,12.608333333333302,17.75,20.275,19.95,40.45,12,14.0,41.6,12.33,2.695,5.4625,10.0,74.60317459999999
3750,13.291666666666698,16.5,25.925,22.55,45.075,13,11.0,44.35,10.64,2.344230769,5.519230769,13.0,71.30647131
3751,13.291666666666698,16.5,25.925,22.55,45.075,13,11.0,44.35,10.64,2.639285714,5.464285714,14.0,74.48979592
3752,13.291666666666698,16.5,25.925,22.55,45.075,13,11.0,44.35,10.64,2.741176471,5.427941177,12.0,74.60317459999999
3753,13.291666666666698,16.5,25.925,22.55,45.075,13,11.0,44.35,10.64,2.668333333,5.45,15.0,74.42680776
3754,13.291666666666698,16.5,25.925,22.55,45.075,13,11.0,44.35,10.64,2.725,5.45,16.0,74.53703704
3755,13.291666666666698,16.5,25.925,22.55,45.075,13,11.0,44.35,10.64,2.355,5.625,15.0,73.15696649
3756,13.291666666666698,16.5,25.925,22.55,45.075,13,11.0,44.35,10.64,2.6828125,5.45625,16.0,74.53703704
3757,14.15,14.75,22.475,0.0,42.45,14,13.5,38.6,8.85475,2.7296875,5.4375,16.0,74.43783069
3758,14.15,14.75,22.475,0.0,42.45,14,13.5,38.6,8.85475,2.6161764709999997,5.455882353,17.0,74.4475568
3759,14.15,14.75,22.475,0.0,42.45,14,13.5,38.6,8.85475,2.45,5.545,5.0,74.4973545
3760,14.15,14.75,22.475,0.0,42.45,14,13.5,38.6,8.85475,2.5916666669999997,5.45,3.0,74.60317459999999
3761,14.15,14.75,22.475,0.0,42.45,14,13.5,38.6,8.85475,2.5875,5.4291666670000005,12.0,74.60317459999999
3762,14.15,14.75,22.475,0.0,42.45,14,13.5,38.6,8.85475,2.611363636,5.436363636,11.0,74.55507456
3763,14.15,14.75,22.475,0.0,42.45,14,13.5,38.6,8.85475,2.630769231,5.4384615389999995,15.0,74.53262787
3771,15.329166666666698,13.75,18.7,25.925,38.95,16,12.75,38.55,8.935,2.643333333,5.436666667000001,15.0,74.56790124
3772,15.329166666666698,13.75,18.7,25.925,38.95,16,12.75,38.55,8.935,2.63125,5.434375,16.0,74.57010582
3773,15.329166666666698,13.75,18.7,25.925,38.95,16,12.75,38.55,8.935,2.636764706,5.433823529,17.0,74.57205104
3774,15.329166666666698,13.75,18.7,25.925,38.95,16,12.75,38.55,8.935,2.386764706,5.579411765,15.0,74.60317459999999
3775,15.329166666666698,13.75,18.7,25.925,38.95,16,12.75,38.55,8.935,2.598529412,5.457352941,17.0,71.89542484
3776,15.329166666666698,13.75,18.7,25.925,38.95,16,12.75,38.55,8.935,2.604166667,5.430555556,18.0,74.57378013
3777,15.329166666666698,13.75,18.7,25.925,38.95,16,12.75,38.55,8.935,2.625,5.504166667000001,6.0,74.51499118
3778,16.178571428571402,14.25,17.85,12.675,40.9,17,14.25,40.55,10.4725,2.63125,5.7,4.0,74.47089947
3779,16.178571428571402,14.25,17.85,12.675,40.9,17,14.25,40.55,10.4725,2.5875,5.40625,4.0,74.60317459999999
3780,16.178571428571402,14.25,17.85,12.675,40.9,17,14.25,40.55,10.4725,2.527777778,5.425,18.0,74.51499118
3781,16.178571428571402,14.25,17.85,12.675,40.9,17,14.25,40.55,10.4725,2.5375,5.431944444,18.0,74.51499118
3782,16.178571428571402,14.25,17.85,12.675,40.9,17,14.25,40.55,10.4725,2.539705882,5.451470587999999,17.0,74.50980392
3783,16.178571428571402,14.25,17.85,12.675,40.9,17,14.25,40.55,10.4725,2.530882353,5.420588235,17.0,74.4475568
