,grwtLt,lefLt,frmWeek,lefCunt,lefBt,stemThck,ec,ph,cunt,otmsuplyqy
36,0.0,0.0,40,0.0,0.0,0.0,2.21875,5.512499957999999,7.0,283.4047619
37,0.0,0.0,40,0.0,0.0,0.0,2.150349635,5.549300656000001,10.5,240.2060606
38,0.0,0.0,40,0.0,0.0,0.0,2.183333337,5.39166673,6.0,233.2777778
39,0.0,0.0,40,0.0,0.0,0.0,2.096153793,5.575320536,10.5,250.15303030000004
40,0.0,0.0,40,0.0,0.0,0.0,2.129166663,5.5625,10.0,243.6498317
41,0.0,0.0,40,0.0,0.0,0.0,2.1669642540000003,5.439285772000001,6.5,260.6071429
42,0.0,0.0,37,0.0,0.0,0.0,2.2942356,5.768797,17.0,179.33333330000002
43,0.0,0.0,37,0.0,0.0,0.0,2.228260864,5.850000018999999,21.5,179.781746
44,0.0,0.0,37,0.0,0.0,0.0,2.228416677,6.002416664,20.0,163.4398148
45,0.0,0.0,37,0.0,0.0,0.0,2.372916678,5.93166668,23.0,145.38446969999998
46,0.0,0.0,37,0.0,0.0,0.0,2.422857182,5.594999944,7.0,172.21527780000002
47,0.0,0.0,37,0.0,0.0,0.0,2.330042046,5.750840367,13.0,180.5320513
48,0.0,0.0,37,0.0,0.0,0.0,2.270676691,5.842731848,16.5,167.10555559999997
49,0.0,0.0,38,0.0,0.0,0.0,2.216898159,5.973379627000001,19.5,211.5882353
50,0.0,0.0,38,0.0,0.0,0.0,2.312237781,5.714685267,10.5,200.35
51,0.0,0.0,38,0.0,0.0,0.0,2.263529415,5.835686326,14.5,187.6418269
52,0.0,0.0,38,0.0,0.0,0.0,2.3016666669999997,5.770833328999999,12.5,196.6089744
53,0.0,0.0,38,0.0,0.0,0.0,2.275387,5.897058842000001,15.0,183.7541478
54,0.0,0.0,38,0.0,0.0,0.0,2.230909092,5.969090904,17.0,185.48495369999998
55,0.0,0.0,38,0.0,0.0,0.0,2.3510869569999997,5.896014481,17.5,168.6663943
56,0.0,0.0,35,0.0,0.0,0.0,2.555945926,5.883320502,28.0,70.23818646
57,0.0,0.0,35,0.0,0.0,0.0,2.8558823639999997,5.5985294020000005,24.0,82.02492754
58,0.0,0.0,35,0.0,0.0,0.0,2.865384625,5.530769182999999,11.5,87.75568182
59,0.0,0.0,35,0.0,0.0,0.0,2.844607874,5.690767982000001,27.5,85.37511052
60,0.0,0.0,35,0.0,0.0,0.0,2.8161764989999996,5.753584549,28.5,88.06311576
61,0.0,0.0,35,0.0,0.0,0.0,2.597999988,5.848000031000001,19.5,86.3995098
62,0.0,0.0,35,0.0,0.0,0.0,2.848397472,5.499038463,11.0,88.08333333
63,0.0,0.0,36,0.0,0.0,0.0,2.5605262890000002,5.7973684510000005,17.0,119.05146200000001
64,0.0,0.0,36,0.0,0.0,0.0,2.366666714,5.76444442,14.5,140.9599359
65,0.0,0.0,36,0.0,0.0,0.0,2.390625048,5.773660736,13.0,174.87896830000003
66,0.0,0.0,36,0.0,0.0,0.0,2.571064796,5.866666691,22.5,87.36210318
67,0.0,0.0,36,0.0,0.0,0.0,2.62499994,5.458333372999999,2.0,163.70833330000002
68,0.0,0.0,36,0.0,0.0,0.0,2.665000027,5.629999924,4.5,125.13333329999999
69,0.0,0.0,36,0.0,0.0,0.0,2.595404377,5.77573532,13.0,123.8782051
70,0.0,0.0,34,0.0,0.0,0.0,3.062785718,5.813142908,23.0,86.52536232
71,0.0,0.0,34,0.0,0.0,0.0,3.0674718,5.797504025,22.5,86.28903162
72,0.0,0.0,34,0.0,0.0,0.0,2.908289125,5.869694999,22.0,88.08333333
73,0.0,0.0,34,0.0,0.0,0.0,2.8488876710000004,5.841991157000001,26.0,88.08333333
74,0.0,0.0,34,0.0,0.0,0.0,3.128449479,5.881010001,32.5,96.23458254
75,0.0,0.0,34,0.0,0.0,0.0,3.068518511,5.890740766,23.0,72.10869565
76,0.0,0.0,34,0.0,0.0,0.0,2.771182247,6.120504928,24.0,55.98834499
77,0.0,0.0,45,0.0,0.0,0.0,2.1394957519999998,6.035504167999999,12.5,127.98450859999998
78,0.0,0.0,45,0.0,0.0,0.0,2.136057655,6.092307656,11.5,141.8532051
79,0.0,0.0,45,0.0,0.0,0.0,2.06282048,5.998076887000001,10.5,196.1435185
80,0.0,0.0,45,0.0,0.0,0.0,2.08373012,6.042857132000001,13.0,138.8205128
81,0.0,0.0,45,0.0,0.0,0.0,2.121818155,6.101363587000001,8.0,141.41666669999998
82,0.0,0.0,45,0.0,0.0,0.0,2.107499963,6.06249994,15.0,136.63888889999998
83,0.0,0.0,45,0.0,0.0,0.0,2.098627405,6.037647023,12.5,140.1853633
84,0.0,0.0,46,0.0,0.0,0.0,2.116666635,5.987499972,11.0,125.85833329999998
85,0.0,0.0,46,0.0,0.0,0.0,2.12235291,6.0398038839999995,13.5,112.36666670000001
86,0.0,0.0,46,0.0,0.0,0.0,2.1022726940000003,5.93446976,8.0,114.7724868
87,0.0,0.0,46,0.0,0.0,0.0,2.127499965,5.981666669,13.5,126.5357143
88,0.0,0.0,46,0.0,0.0,0.0,2.142857092,5.885714361000001,6.0,150.0333333
89,0.0,0.0,46,0.0,0.0,0.0,2.115865345,5.961298114,12.5,129.2976191
90,0.0,0.0,46,0.0,0.0,0.0,2.099206321,5.949206371,5.5,110.44166670000001
91,0.0,0.0,47,0.0,0.0,0.0,2.099999934,5.9375,4.0,178.08333330000002
92,0.0,0.0,47,0.0,0.0,0.0,2.102380931,5.939285732999999,5.0,224.7333333
93,0.0,0.0,47,0.0,0.0,0.0,2.112499952,5.875,2.0,186.04166669999998
94,0.0,0.0,47,0.0,0.0,0.0,2.138888849,5.927777794,7.0,175.02777780000002
95,0.0,0.0,47,0.0,0.0,0.0,2.103749961,5.963750005,7.0,179.3571429
96,0.0,0.0,47,0.0,0.0,0.0,2.074999929,5.774999857,2.0,181.0
97,0.0,0.0,47,0.0,0.0,0.0,2.116666595,5.866666714,2.5,130.4583333
98,0.0,0.0,48,0.0,0.0,0.0,2.0883927819999997,5.690178552000001,6.0,213.01388889999998
99,0.0,0.0,48,0.0,0.0,0.0,2.085714248,5.600793676,5.5,143.20833330000002
100,0.0,0.0,48,0.0,0.0,0.0,2.108333284,5.670238115,6.0,220.0277778
101,0.0,0.0,48,0.0,0.0,0.0,2.107142823,5.742857116000001,5.0,233.3194444
102,0.0,0.0,48,0.0,0.0,0.0,2.106666605,5.8616667510000005,5.0,222.23611110000002
103,0.0,0.0,48,0.0,0.0,0.0,2.097618979,5.832142909,5.0,210.7222222
104,0.0,0.0,48,0.0,0.0,0.0,2.12499997,5.900000036000001,4.0,146.20833330000002
105,0.0,0.0,49,0.0,0.0,0.0,2.1124999819999997,5.787500082999999,2.5,149.29166669999998
106,0.0,0.0,49,0.0,0.0,0.0,2.091666599,5.769047617999999,5.5,205.8
107,0.0,0.0,49,0.0,0.0,0.0,2.099999905,5.683333397,3.0,214.1944444
108,0.0,0.0,49,0.0,0.0,0.0,2.099999929,5.684285641000001,4.0,240.7611111
109,0.0,0.0,49,0.0,0.0,0.0,2.074999929,5.699999929,2.0,204.54166669999998
110,0.0,0.0,49,0.0,0.0,0.0,2.13095235,5.648809564,4.5,175.49583330000002
111,0.0,0.0,49,0.0,0.0,0.0,2.117499978,5.422500026,7.0,130.7857143
112,0.0,0.0,50,0.0,0.0,0.0,2.5,5.383333405,5.0,215.0
113,0.0,0.0,50,0.0,0.0,0.0,2.489999986,5.469999981,4.0,230.79166669999998
114,0.0,0.0,50,0.0,0.0,0.0,2.556250006,5.40625,5.5,213.1166667
115,0.0,0.0,50,0.0,0.0,0.0,2.116666595,5.716666699,2.5,147.13888889999998
116,0.0,0.0,50,0.0,0.0,0.0,2.285416651,5.431249956,8.5,192.5868056
117,0.0,0.0,50,0.0,0.0,0.0,2.464285714,5.457142898,6.0,208.4305556
118,0.0,0.0,50,0.0,0.0,0.0,2.5047619,5.401190491,5.5,239.6611111
119,0.0,0.0,51,0.0,0.0,0.0,2.6937499989999996,5.356250008,5.0,210.57638889999998
120,0.0,0.0,51,0.0,0.0,0.0,2.699999988,5.299999952,2.0,186.83333330000002
121,0.0,0.0,51,0.0,0.0,0.0,2.7750000360000002,5.325000167,1.5,211.5
122,0.0,0.0,51,0.0,0.0,0.0,2.740476183,5.470238124,6.0,203.40277780000002
123,0.0,0.0,51,0.0,0.0,0.0,2.75,5.450000048,1.0,93.91666667
124,0.0,0.0,51,0.0,0.0,0.0,2.6875,5.387500048,3.5,175.84722219999998
125,0.0,0.0,51,0.0,0.0,0.0,2.681250021,5.28125001,5.0,201.83333330000002
126,0.0,0.0,52,0.0,0.0,0.0,2.7333333489999996,5.549999952,3.0,148.08333330000002
127,0.0,0.0,52,0.0,0.0,0.0,2.73333331,5.450000048,3.0,148.08333330000002
128,0.0,0.0,52,0.0,0.0,0.0,2.6944444310000004,5.461111148,8.5,125.3564815
129,0.0,0.0,52,0.0,0.0,0.0,2.5583333269999997,5.629166682999999,3.0,155.72222219999998
130,0.0,0.0,52,0.0,0.0,0.0,2.766964287,5.547321413,7.0,147.90476189999998
131,0.0,0.0,52,0.0,0.0,0.0,2.7399999939999997,5.576666594,3.5,178.86111110000002
132,0.0,0.0,52,0.0,0.0,0.0,2.7666666510000004,5.549999952,5.5,172.9833333
133,0.0,0.0,1,0.0,0.0,0.0,2.695138872,5.6736110779999995,6.5,162.37896830000003
134,0.0,0.0,1,0.0,0.0,0.0,2.7475000019999998,5.725,4.0,192.9611111
135,0.0,0.0,1,0.0,0.0,0.0,2.757499993,5.587499964,4.0,204.9777778
136,0.0,0.0,1,0.0,0.0,0.0,2.6857142960000004,5.65714281,7.0,184.63095239999998
137,0.0,0.0,1,0.0,0.0,0.0,2.7750000360000002,5.43750006,2.5,157.47222219999998
138,0.0,0.0,1,0.0,0.0,0.0,2.7544643160000004,5.560714227999999,6.0,172.9595238
139,0.0,0.0,1,0.0,0.0,0.0,2.575000008,5.549999992,4.5,190.2583333
140,0.0,0.0,2,0.0,0.0,0.0,2.691666685,5.547619002,5.0,197.91666669999998
141,0.0,0.0,2,0.0,0.0,0.0,2.737499997,5.637499987999999,7.0,197.59375
142,0.0,0.0,2,0.0,0.0,0.0,2.7233333510000004,5.558333317000001,4.5,148.95833330000002
143,0.0,0.0,2,0.0,0.0,0.0,2.688333305,5.616666555,4.0,210.83333330000002
144,0.0,0.0,2,0.0,0.0,0.0,2.725,5.581666676,5.0,165.7833333
145,0.0,0.0,2,0.0,0.0,0.0,2.716666659,5.722222222,7.0,168.9930556
146,0.0,0.0,2,0.0,0.0,0.0,2.735714297,5.691666592000001,5.5,188.91666669999998
147,0.0,0.0,3,0.0,0.0,0.0,2.718571435,5.495714337999999,5.0,187.6875
148,0.0,0.0,3,0.0,0.0,0.0,2.7414285510000003,5.504999961,7.0,198.5555556
149,0.0,0.0,3,0.0,0.0,0.0,2.7062499669999998,5.493750006,6.5,201.89484130000002
150,0.0,0.0,3,0.0,0.0,0.0,2.7374999819999997,5.512499987999999,4.0,163.5
151,0.0,0.0,3,0.0,0.0,0.0,2.7312500010000003,5.558035693,5.5,181.2
152,0.0,0.0,3,0.0,0.0,0.0,2.7249999639999998,5.450000048,2.0,186.83333330000002
153,0.0,0.0,3,0.0,0.0,0.0,2.7291666869999998,5.4958333370000005,3.0,241.41666669999998
154,0.0,0.0,4,0.0,0.0,0.0,2.525174801,5.710139817000001,9.5,171.76136359999998
155,0.0,0.0,4,0.0,0.0,0.0,2.5340909,5.666818135,9.5,163.4111111
156,0.0,0.0,4,0.0,0.0,0.0,2.5,5.618750006,7.5,193.5535714
157,0.0,0.0,4,0.0,0.0,0.0,2.511805544,5.640277727000001,6.0,182.87857140000003
158,0.0,0.0,4,0.0,0.0,0.0,2.57222222,5.688333329,7.5,199.34821430000002
159,0.0,0.0,4,0.0,0.0,0.0,2.482500017,5.728333374,7.5,206.68154760000002
160,0.0,0.0,4,0.0,0.0,0.0,2.53125,5.574107132000001,6.5,194.01190480000002
161,0.0,0.0,5,0.0,0.0,0.0,2.76896552,5.566758638,23.0,93.91666667
162,0.0,0.0,5,0.0,0.0,0.0,2.768571442,5.658571427,28.0,80.43154762
163,0.0,0.0,5,0.0,0.0,0.0,2.7807692530000003,5.588675201,24.0,78.98611111
164,0.0,0.0,5,0.0,0.0,0.0,2.758556837,5.5859514710000004,22.5,79.56001984
165,0.0,0.0,5,0.0,0.0,0.0,2.49333334,5.656666652,4.0,116.1888889
166,0.0,0.0,5,0.0,0.0,0.0,2.767184284,5.616252531000001,18.0,93.91666667
167,0.0,0.0,6,0.0,0.0,0.0,2.7723077060000003,5.598,20.5,81.83333333
168,0.0,0.0,6,0.0,0.0,0.0,2.7660675489999997,5.567211304,24.5,75.82730079
169,0.0,0.0,6,0.0,0.0,0.0,2.755833333,5.636309526000001,22.5,81.31389987
170,0.0,0.0,6,0.0,0.0,0.0,2.767305253,5.685568345,23.5,81.83333333
171,0.0,0.0,6,0.0,0.0,0.0,2.731481468,5.618518476,20.5,81.83333333
172,0.0,0.0,6,0.0,0.0,0.0,2.7491666589999997,5.569166611,17.0,81.83333333
173,0.0,0.0,6,0.0,0.0,0.0,2.7692857280000003,5.576571412000001,21.0,75.84507576
174,0.0,0.0,7,0.0,0.0,0.0,2.7294871689999995,5.6833333239999995,31.5,70.16666667
175,0.0,0.0,7,0.0,0.0,0.0,2.734801563,5.702777772,28.5,69.10277778
176,0.0,0.0,7,0.0,0.0,0.0,2.7510869560000004,5.7423913010000005,37.0,70.16666667
177,0.0,0.0,7,0.0,0.0,0.0,2.760879638,5.702430549,24.0,70.16666667
178,0.0,0.0,7,0.0,0.0,0.0,2.7329166610000004,5.7256249839999995,13.5,81.83333333
179,0.0,0.0,7,0.0,0.0,0.0,2.739732137,5.713526774,28.0,79.32628205
180,0.0,0.0,7,0.0,0.0,0.0,2.735185188,5.707777774,22.5,80.23386034
181,0.0,0.0,8,0.0,0.0,0.0,2.770454557,5.695632776,28.5,76.0
182,0.0,0.0,8,0.0,0.0,0.0,2.7535064910000004,5.702337657999999,29.0,76.0
183,0.0,0.0,8,0.0,0.0,0.0,2.757696488,5.693116524,36.5,75.11666667
184,0.0,0.0,8,0.0,0.0,0.0,2.7510256539999998,5.683846095,23.5,74.58666667
185,0.0,0.0,8,0.0,0.0,0.0,2.744166654,5.758333348,26.5,74.73809524
186,0.0,0.0,8,0.0,0.0,0.0,2.7569602410000003,5.643134458,26.5,76.0
187,0.0,0.0,8,0.0,0.0,0.0,2.754884793,5.7309677510000006,26.0,72.21428571
188,0.0,0.0,9,0.0,0.0,0.0,2.7698867989999996,5.783849065,39.5,76.09756098
189,0.0,0.0,9,0.0,0.0,0.0,2.645354122,5.829570263,49.0,68.1886845
190,0.0,0.0,9,0.0,0.0,0.0,2.527873564,5.855611947000001,42.0,65.76063528
191,0.0,0.0,9,0.0,0.0,0.0,2.7552719260000003,5.854809509,44.0,76.0
192,0.0,0.0,9,0.0,0.0,0.0,2.728571398,5.588095267999999,5.0,76.0
193,0.0,0.0,9,0.0,0.0,0.0,2.758536574,5.839024445,31.5,76.0
194,0.0,0.0,9,0.0,0.0,0.0,2.75005371,5.816362325,45.5,70.95238095
195,0.0,0.0,10,0.0,0.0,0.0,2.641983672,5.668614101,16.5,62.99498747
196,0.0,0.0,10,0.0,0.0,0.0,2.636782584,5.7619130720000005,20.0,65.76851852
197,0.0,0.0,10,0.0,0.0,0.0,2.476923093,5.853076975,53.0,66.97484277
198,0.0,0.0,10,0.0,0.0,0.0,2.369602284,5.820000022,55.5,61.82989805
199,0.0,0.0,10,0.0,0.0,0.0,2.574430743,5.739373833999999,26.0,64.78670635
200,0.0,0.0,10,0.0,0.0,0.0,2.4546167359999997,5.873548217000001,34.5,64.13640203
201,0.0,0.0,10,0.0,0.0,0.0,2.632857122,5.864285768999999,28.0,66.67307692
202,0.0,0.0,11,0.0,0.0,0.0,2.050450139,5.7842335910000005,53.5,66.08752621
203,0.0,0.0,11,0.0,0.0,0.0,2.483894237,5.924759621000001,12.5,67.14423077
204,0.0,0.0,11,0.0,0.0,0.0,2.365086136,5.762766952000001,53.0,66.40566038
205,0.0,0.0,11,0.0,0.0,0.0,2.355059068,5.7271443170000005,53.5,66.28464943
206,0.0,0.0,11,0.0,0.0,0.0,2.534999987,5.409999997999999,5.0,66.66666667
207,0.0,0.0,11,0.0,0.0,0.0,2.439444439,5.74487925,39.0,65.8042328
208,0.0,0.0,11,0.0,0.0,0.0,2.378596513,5.7990789760000006,49.0,66.22655486
209,0.0,0.0,12,0.0,0.0,0.0,2.259913274,6.066296886,57.0,66.19314449999999
210,0.0,0.0,12,0.0,0.0,0.0,2.259277785,6.0706944389999995,59.0,66.11178161
211,0.0,0.0,12,0.0,0.0,0.0,2.29877745,5.995457072000001,50.0,66.09503802
212,0.0,0.0,12,0.0,0.0,0.0,2.268475569,5.904712111,56.5,65.29688805
213,0.0,0.0,12,0.0,0.0,0.0,2.441346201,5.961858992000001,12.0,66.3006993
214,0.0,0.0,12,0.0,0.0,0.0,2.3750000190000002,5.931428593,35.5,66.97350292
215,0.0,0.0,12,0.0,0.0,0.0,2.462500036,5.8975000379999996,17.0,63.92156863
216,0.0,0.0,13,0.0,0.0,0.0,2.3705469690000003,5.890539587999999,30.5,55.0
217,0.0,0.0,13,0.0,0.0,0.0,2.269727842,6.027541427,59.5,66.22418504
218,0.0,0.0,13,0.0,0.0,0.0,2.282043659,5.964742074,59.5,61.50496032
219,0.0,0.0,13,0.0,0.0,0.0,2.363565232,5.916913077,42.5,58.5
220,0.0,0.0,13,0.0,0.0,0.0,2.285972644,6.023142673,55.0,56.46472663
221,0.0,0.0,13,0.0,0.0,0.0,2.269484771,5.99147413,57.5,55.0
222,0.0,0.0,13,0.0,0.0,0.0,2.250714297,6.072857107000001,53.5,65.20614955
223,0.0,0.0,14,0.0,0.0,0.0,2.428636408,5.789090972,9.5,55.0
224,0.0,0.0,14,0.0,0.0,0.0,2.274258711,5.926538191000001,61.5,55.0
225,0.0,0.0,14,0.0,0.0,0.0,2.247023827,5.911263771000001,65.0,54.83135908
226,0.0,0.0,14,0.0,0.0,0.0,2.244805588,5.9575707,58.5,55.15972222
227,0.0,0.0,14,0.0,0.0,0.0,2.268108665,5.951280437,63.0,55.14861111
228,0.0,0.0,14,0.0,0.0,0.0,2.2693960730000002,5.95837689,60.5,55.0
229,0.0,0.0,14,0.0,0.0,0.0,2.404545501,5.8892857979999995,10.0,55.0
230,0.0,0.0,15,0.0,0.0,0.0,2.2164713259999997,5.959235812,66.5,55.0
231,0.0,0.0,15,0.0,0.0,0.0,2.2236769869999997,6.034375447,65.5,55.07539683
232,0.0,0.0,15,0.0,0.0,0.0,2.21285126,6.016024667999999,74.0,55.12642522
233,0.0,0.0,15,0.0,0.0,0.0,2.242763155,6.0065789160000005,61.5,55.586898399999995
234,0.0,0.0,15,0.0,0.0,0.0,2.309731169,5.875591415,24.5,55.38097222
235,0.0,0.0,15,0.0,0.0,0.0,2.328571422,5.635714224,6.0,55.0
236,0.0,0.0,15,0.0,0.0,0.0,2.235882647,6.00139487,65.0,54.93589744
237,0.0,0.0,16,0.0,0.0,0.0,2.233564964,5.988088449,66.0,53.53611111
238,0.0,0.0,16,0.0,0.0,0.0,2.231982486,5.993807063999999,59.5,53.75211864
239,0.0,0.0,16,0.0,0.0,0.0,2.2075290709999997,6.091947628,69.0,53.85024155
240,0.0,0.0,16,0.0,0.0,0.0,2.216873529,5.931931046,66.5,53.82769196
241,0.0,0.0,16,0.0,0.0,0.0,2.2248248580000003,5.9394712610000004,67.0,53.27800074
242,0.0,0.0,16,0.0,0.0,0.0,2.233785415,5.964059686000001,69.0,53.76115899
243,0.0,0.0,16,0.0,0.0,0.0,2.2964285909999997,5.79047623,30.0,53.24410774
244,0.0,0.0,17,0.0,0.0,0.0,2.271111115,5.5227777829999996,7.0,54.38194444
245,0.0,0.0,17,0.0,0.0,0.0,2.298636358,5.686818196,17.5,53.65631808
246,0.0,0.0,17,0.0,0.0,0.0,2.132685375,5.935492343,72.0,53.75462963
247,0.0,0.0,17,0.0,0.0,0.0,2.1395593999999996,5.963106262999999,60.5,53.74872426
248,0.0,0.0,17,0.0,0.0,0.0,2.123893153,5.980441171,63.5,53.38661202
249,0.0,0.0,17,0.0,0.0,0.0,2.1102353480000002,5.925081189,69.0,53.00567585
250,0.0,0.0,17,0.0,0.0,0.0,2.1165181680000003,5.966940118999999,66.0,54.90253456
251,0.0,0.0,18,0.0,0.0,0.0,2.1622555269999997,5.886675378,54.0,55.80377359
252,0.0,0.0,18,0.0,0.0,0.0,2.174694766,5.814150969,43.5,54.88565892
253,0.0,0.0,18,0.0,0.0,0.0,2.189304031,5.804542163,32.0,55.12990196
254,0.0,0.0,18,0.0,0.0,0.0,2.152989098,5.902113542,55.5,57.66604316
255,0.0,0.0,18,0.0,0.0,0.0,2.117120253,5.9613071070000005,79.0,55.96630295
256,0.0,0.0,18,0.0,0.0,0.0,2.158920914,6.00731834,60.5,56.17903006
257,0.0,0.0,18,0.0,0.0,0.0,2.2038888919999997,5.327777818,7.0,55.16666667
258,0.0,0.0,19,0.0,0.0,0.0,2.211737792,5.8000914770000005,29.5,57.10881226
259,0.0,0.0,19,0.0,0.0,0.0,2.192894754,5.670789494,33.0,56.07083333
260,0.0,0.0,19,0.0,0.0,0.0,2.140278449,5.823189900000001,57.0,55.87939478
261,0.0,0.0,19,0.0,0.0,0.0,2.111691267,5.909018365,76.0,55.43238095
262,0.0,0.0,19,0.0,0.0,0.0,2.128322736,6.032049005,65.5,55.39163124
263,0.0,0.0,19,0.0,0.0,0.0,2.132330305,5.923608177999999,67.5,55.29536143
264,0.0,0.0,19,0.0,0.0,0.0,2.217500001,5.404999988999999,7.5,54.04166667
265,0.0,0.0,20,0.0,0.0,0.0,2.164052363,5.94300461,45.5,54.86280193
266,0.0,0.0,20,0.0,0.0,0.0,2.1599776019999997,5.746929951,46.0,55.95224586
267,0.0,0.0,20,0.0,0.0,0.0,2.130157417,5.967021063,59.5,54.7081449
268,0.0,0.0,20,0.0,0.0,0.0,2.200630243,5.898319355,28.5,55.63518519
269,0.0,0.0,20,0.0,0.0,0.0,2.191031723,5.863214336,28.5,56.33922663
270,0.0,0.0,20,0.0,0.0,0.0,2.207692293,5.68461541,11.5,56.23295455
271,0.0,0.0,20,0.0,0.0,0.0,2.1531914569999997,5.78085107,36.5,53.86736111
272,0.0,0.0,21,0.0,0.0,0.0,2.1678974230000003,5.934923119,56.0,50.54983477
273,0.0,0.0,21,0.0,0.0,0.0,2.130703917,5.953378347,82.5,53.63266608
274,0.0,0.0,21,0.0,0.0,0.0,2.112596517,5.859254319,85.0,56.42327654
275,0.0,0.0,21,0.0,0.0,0.0,2.182536291,5.835124126,43.5,54.8110198
276,0.0,0.0,21,0.0,0.0,0.0,2.13988093,5.83365386,70.0,54.81031486
277,0.0,0.0,21,0.0,0.0,0.0,2.126630406,5.837500017999999,72.0,49.98077295
278,0.0,0.0,21,0.0,0.0,0.0,2.16899997,5.674999962,42.0,50.07539683
279,0.0,0.0,22,0.0,0.0,0.0,2.130565718,5.307713454,70.5,51.38113487
280,0.0,0.0,22,0.0,0.0,0.0,2.14463833,5.199095849,69.0,53.93181818
281,0.0,0.0,22,0.0,0.0,0.0,2.20929052,4.982854741000001,33.5,53.36636905
282,0.0,0.0,22,0.0,0.0,0.0,2.129288899,4.854462509,76.0,53.20833333
283,0.0,0.0,22,0.0,0.0,0.0,2.133326287,5.0622020910000005,68.0,52.66666667
284,0.0,0.0,22,0.0,0.0,0.0,2.1384673419999998,5.040559956,75.0,53.13377193
285,0.0,0.0,22,0.0,0.0,0.0,2.145240242,5.014702549,77.5,53.19950257
286,0.0,0.0,23,0.0,0.0,0.0,2.157413392,5.192911235,64.5,53.48941799
287,0.0,0.0,23,0.0,0.0,0.0,2.1724637540000002,5.2644927610000005,57.5,53.57753358
288,0.0,0.0,23,0.0,0.0,0.0,2.138049606,5.435086129,83.0,53.29600175
289,0.0,0.0,23,0.0,0.0,0.0,2.1372035240000002,5.579347833,76.5,53.12844956
290,0.0,0.0,23,0.0,0.0,0.0,2.165207721,5.513654687000001,59.5,52.95451977
291,0.0,0.0,23,0.0,0.0,0.0,2.158165242,5.492310928999999,67.5,53.53127744
292,0.0,0.0,23,0.0,0.0,0.0,2.162512794,5.47984617,62.5,53.33474576
293,0.0,0.0,24,0.0,0.0,0.0,2.188611105,5.434444491,38.5,53.57658570000001
294,0.0,0.0,24,0.0,0.0,0.0,2.170583696,5.514349705,55.0,52.97729277
295,0.0,0.0,24,0.0,0.0,0.0,2.153892461,6.010472662000001,69.5,53.845667500000005
296,0.0,0.0,24,0.0,0.0,0.0,2.147413761,5.926817552999999,71.0,52.90375587
297,0.0,0.0,24,0.0,0.0,0.0,2.134975451,6.1361529820000005,82.5,53.51874203
298,0.0,0.0,24,0.0,0.0,0.0,2.131127353,6.043010666,77.5,52.96818788
299,0.0,0.0,24,0.0,0.0,0.0,2.185925535,5.756680069,57.0,53.59113301
300,0.0,0.0,25,0.0,0.0,0.0,2.1480754909999997,5.534429902,68.5,53.10555556
301,0.0,0.0,25,0.0,0.0,0.0,2.234090913,5.172727245,17.5,54.01644737
302,0.0,0.0,25,0.0,0.0,0.0,2.175990844,5.354045686,63.5,53.03430886
303,0.0,0.0,25,0.0,0.0,0.0,2.13958329,5.36944448,55.0,53.28533598
304,0.0,0.0,25,0.0,0.0,0.0,2.1852458830000003,5.531147535,46.0,53.94494542
305,0.0,0.0,25,0.0,0.0,0.0,2.15597568,5.593977566,45.0,53.18489197
306,0.0,0.0,25,0.0,0.0,0.0,2.1515384330000002,5.736153848,52.5,53.1171024
307,0.0,0.0,26,0.0,0.0,0.0,2.177580878,5.796733451000001,44.0,53.72919897
308,0.0,0.0,26,0.0,0.0,0.0,2.214732154,5.66071429,12.5,54.0267094
309,0.0,0.0,26,0.0,0.0,0.0,2.207097852,5.839631804,38.0,52.66666667
310,0.0,0.0,26,0.0,0.0,0.0,2.246710528,5.686842027000001,14.5,52.66666667
311,0.0,0.0,26,0.0,0.0,0.0,2.189009736,5.873116905,43.0,53.47997836
312,0.0,0.0,26,0.0,0.0,0.0,2.236590915,5.792500006,17.0,54.04912281
313,0.0,0.0,26,0.0,0.0,0.0,2.203125,5.862500042000001,14.0,47.25
314,0.0,0.0,27,0.0,0.0,0.0,2.201785719,5.884761944,14.0,48.46428571
315,0.0,0.0,27,0.0,0.0,0.0,2.144740707,6.025666647,42.5,48.04791667
316,0.0,0.0,27,0.0,0.0,0.0,2.178961509,6.086038403,41.5,47.64576023
317,0.0,0.0,27,0.0,0.0,0.0,2.1607575430000003,6.033686842000001,40.0,47.53331238
318,0.0,0.0,27,0.0,0.0,0.0,2.241666675,5.983333349,2.0,36.95833333
319,0.0,0.0,38,0.0,0.0,0.0,2.90666665,5.2466666,15.0,71.635
320,0.0,0.0,38,0.0,0.0,0.0,2.845,5.26,10.0,71.05
321,0.0,0.0,38,0.0,0.0,0.0,2.75673075,5.4487179,12.5,71.99
322,0.0,0.0,39,0.0,0.0,0.0,3.41999995,5.4,15.0,56.27
323,0.0,0.0,39,0.0,0.0,0.0,2.75595235,5.36476185,14.5,54.535
324,0.0,0.0,39,0.0,0.0,0.0,2.8833333,5.36666665,5.0,98.335
325,0.0,0.0,39,0.0,0.0,0.0,2.9485714,5.31595235,14.5,68.165
326,0.0,0.0,39,0.0,0.0,0.0,2.77625,5.31,15.5,70.08
327,0.0,0.0,39,0.0,0.0,0.0,2.8714285,5.2928571,21.0,71.81
328,0.0,0.0,39,0.0,0.0,0.0,2.81,5.3733333,4.0,95.635
329,0.0,0.0,40,0.0,0.0,0.0,2.8375,5.425,8.0,71.19
